"","Code","Intervention package","location_name","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"179",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Belize",4.09619207466649e-05,0.000515491716251618,0.00297888126401037,72.7231831347388,"Epilepsy acute and chronic treatment"
"180",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Cambodia",1.34555529292097e-05,0.000163990211977833,0.000975796105309284,72.5199559202802,"Aspirin for suspected ACS"
"181",4.3,"Referral hospital NCDs package","South Sudan",1.2677915562902e-05,0.000683166733144161,0.000916908194234788,72.3232608456421,"Treatment of early-stage breast cancer"
"182",1.2,"Outpatient cardiometabolic and 
respiratory disease package","Lesotho",2.27625335956629e-05,0.000277868387497417,0.00164180228497732,72.1273964551176,"Pulmonary rehabilitation"
"183",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Haiti",0.0105924203314612,0.125243159199476,0.763825791949452,72.110600603789,"Heart failure acute treatment"
"184",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Papua New Guinea",1.10583009186518e-05,0.000133483236726887,0.000795911056733296,71.9740819668643,"Aspirin for suspected ACS"
"185",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Somalia",1.71572136946621e-06,9.19828627360999e-05,0.000122659220732385,71.4913405610527,"Aspirin for suspected ACS"
"186",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Burundi",1.21108079967218e-06,6.40357415798759e-05,8.56134186159476e-05,70.6917479321957,"Aspirin for suspected ACS"
"187",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Sierra Leone",1.5541805912266e-06,8.24230919170423e-05,0.000109803490031754,70.650406170041,"Aspirin for suspected ACS"
"188",4.3,"Referral hospital NCDs package","Senegal",5.63766440115823e-05,0.000667328986900431,0.00398146582597551,70.6226114693443,"Treatment of early-stage breast cancer"
"189",5.4,"Alcohol regulations","Papua New Guinea",8.27480029825615e-06,0.000972682635258052,0.000582691615628666,70.417604609922,"Alcohol regulations"
"190",5.5,"Sodium regulations","Myanmar",0.00121478783960259,0.0283283038584572,0.0838761022582925,69.0458856467745,"Sodium regulations"
"191",5.4,"Alcohol regulations","India",0.000862808752899021,0.0982151273301219,0.0590901087927761,68.4857549187284,"Alcohol regulations"
"192",4.3,"Referral hospital NCDs package","Tanzania",0.000120559576725398,0.00136796496033821,0.00822023272017979,68.1839878959037,"Treatment of early-stage breast cancer"
"193",5.2,"Alcohol tax","Burundi",8.49913041985489e-07,0.000427258065470058,5.76058509441431e-05,67.7785233293628,"Alcohol tax"
"194",4.3,"Referral hospital NCDs package","Mauritania",1.53864762465173e-05,0.000172609231160835,0.00103114547852504,67.0163500729048,"Treatment of early-stage breast cancer"
"195",5.3,"Tobacco regulations","Haiti",1.94568280636462e-05,0.00205194865998275,0.00129427748691885,66.5204771653976,"Tobacco regulations"
"196",5.5,"Sodium regulations","Pakistan",0.00534072484076654,0.119358591832099,0.354395344808209,66.3571622531565,"Sodium regulations"
"197",4.3,"Referral hospital NCDs package","Ethiopia",0.000220141237302236,0.0108654051326139,0.0146053143974094,66.345199910717,"Treatment of early-stage breast cancer"
"198",3.7,"First-level hospital surgical package","Haiti",0.000646059896952007,0.00695767326908731,0.0427669399920789,66.1965557587547,"Management of appendicitis"
"199",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Cote d'Ivoire",0.000779477449553248,0.00855415148080132,0.0515727199137079,66.1631968227771,"IDU harm reduction measures"
"200",5.2,"Alcohol tax","Philippines",8.99541348763373e-05,0.00990568550064008,0.00594398488685389,66.0779506692524,"Alcohol tax"
"201",5.2,"Alcohol tax","Uzbekistan",1.34116351449809e-05,0.00147859583493287,0.000883428412384823,65.8702986500073,"Alcohol tax"
"202",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Ghana",0.00470036303785459,0.0511503590564839,0.303759372178939,64.6246619107075,"Heart failure chronic treatment"
"203",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Niger",0.000398893464221019,0.0196201758963726,0.0256603770774445,64.328898262486,"Epilepsy acute and chronic treatment"
"204",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Angola",0.00417910963776062,0.0451179472262665,0.268016534364222,64.1324486781923,"Heart failure chronic treatment"
"205",5.3,"Tobacco regulations","Pakistan",0.000405973959869883,0.0420858111847384,0.0259343847601824,63.8818922486913,"Tobacco regulations"
"206",5.6,"Trans fat regulations","Tajikistan",9.68179102967978e-05,0.00207707525130593,0.00617910623043574,63.8219334779436,"Trans fat regulations"
"207",5.1,"Tobacco tax","The Gambia",4.50118775620665e-07,0.000206872655065514,2.8631691948625e-05,63.6091927272862,"Tobacco tax"
"208",5.2,"Alcohol tax","Benin",4.02924945496057e-06,0.000429696550095227,0.00025610203109545,63.5607286067019,"Alcohol tax"
"209",5.4,"Alcohol regulations","Nepal",1.18802832171512e-05,0.00125420539619019,0.000751980280646922,63.2964944439463,"Alcohol regulations"
"210",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Nicaragua",6.98983911333615e-06,7.41102050217414e-05,0.000442253324423839,63.2708875344569,"Aspirin for suspected ACS"
"211",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Mauritania",3.20126874362113e-06,3.38212669207656e-05,0.000202263153901873,63.1821849711631,"Aspirin for suspected ACS"
"212",5.1,"Tobacco tax","Rwanda",2.59506346124886e-06,0.00118622516530404,0.000163828869012335,63.1309682629082,"Tobacco tax"
"213",5.3,"Tobacco regulations","India",0.00355928205944851,0.361839268327793,0.222685715442249,62.5647846174778,"Tobacco regulations"
"214",5.3,"Tobacco regulations","North Korea",2.26324880857792e-05,0.0102791261306959,0.00141402949114231,62.4778630516896,"Tobacco regulations"
"215",5.4,"Alcohol regulations","Mozambique",5.30772502224418e-06,0.00248219018421224,0.000330543818970984,62.2759878452078,"Alcohol regulations"
"216",5.6,"Trans fat regulations","India",0.0234653423609365,0.490537037684885,1.45540469205715,62.0235865162577,"Trans fat regulations"
"217",5.3,"Tobacco regulations","Kyrgyzstan",1.11360101022144e-05,0.00112310228399477,0.000688467194558462,61.8235066454867,"Tobacco regulations"
"218",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Timor-Leste",9.77762350026255e-07,1.0152100915501e-05,6.01381334883177e-05,61.5058797126958,"Aspirin for suspected ACS"
"219",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Tunisia",2.66888952276711e-05,0.000276169005508857,0.00163552281060029,61.2810233113203,"Aspirin for suspected ACS"
"220",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Benin",0.00191531887233283,0.0196995644899918,0.117127046829593,61.1527660075389,"Heart failure chronic treatment"
"221",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Algeria",0.00301850017960152,0.0323747289095359,0.18440396962475,61.0912568006188,"Epilepsy acute and chronic treatment"
"222",5.4,"Alcohol regulations","Cote d'Ivoire",2.17763486848308e-05,0.0022144902889486,0.00132204522912028,60.7101423775974,"Alcohol regulations"
"223",5.2,"Alcohol tax","Comoros",3.17502303028852e-07,3.22440461069502e-05,1.92529928713568e-05,60.6389077738666,"Alcohol tax"
"224",5.2,"Alcohol tax","Tajikistan",2.54298712418301e-06,0.000257161639511783,0.000153421953253891,60.3313920840955,"Alcohol tax"
"225",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Congo",3.74142818593281e-06,3.76858064042504e-05,0.000223637997335734,59.7734304179828,"Aspirin for suspected ACS"
"226",1.2,"Outpatient cardiometabolic and 
respiratory disease package","Haiti",9.01949212861552e-05,0.000890938550335545,0.00539092923049342,59.7697647896381,"Pulmonary rehabilitation"
"227",4.3,"Referral hospital NCDs package","Burundi",1.29496538798285e-05,0.000571725075097124,0.00077375094110904,59.7507044040999,"Treatment of early-stage breast cancer"
"228",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Mongolia",7.09274600278132e-06,7.09931353827328e-05,0.000421801968489947,59.4694873219123,"Aspirin for suspected ACS"
"229",5.4,"Alcohol regulations","Zambia",8.08648309290549e-06,0.000803068510030779,0.000478107276389539,59.1242535100329,"Alcohol regulations"
"230",2.13,"Outpatient mental, neurological, and 
substance use disorder package","South Sudan",0.000271622972196986,0.0123154820398477,0.016028560880919,59.0103287335169,"Epilepsy acute and chronic treatment"
"231",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Papua New Guinea",0.00198819987847102,0.0196260941892596,0.117059179296425,58.8769673331067,"Heart failure chronic treatment"
"232",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Senegal",9.00072022965317e-06,8.91122682380682e-05,0.000528970456659904,58.7697921014357,"Aspirin for suspected ACS"
"233",5.3,"Tobacco regulations","Cambodia",3.45161966301735e-05,0.00326650977766851,0.00201448764463446,58.3635464306467,"Tobacco regulations"
"234",5.4,"Alcohol regulations","Senegal",8.69772353708844e-06,0.00084713464095308,0.000506705962602101,58.2573084142568,"Alcohol regulations"
"235",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Congo",0.000830278709483204,0.00813587074445574,0.0481607246615755,58.0054915433788,"Heart failure chronic treatment"
"236",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Egypt",0.032158168720579,0.314323812030602,1.86063724134747,57.8589302616847,"Heart failure chronic treatment"
"237",5.4,"Alcohol regulations","Central African Republic",8.66473620507391e-07,0.000374965158789552,4.98241089405681e-05,57.5021648222735,"Alcohol regulations"
"238",5.4,"Alcohol regulations","Timor-Leste",8.41194960468678e-07,8.10599922577236e-05,4.8304682683199e-05,57.4238850126797,"Alcohol regulations"
"239",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Cote d'Ivoire",2.14480618137778e-05,0.000207653356155002,0.00123134713622638,57.4106484267677,"Aspirin for suspected ACS"
"240",4.3,"Referral hospital NCDs package","Haiti",6.89451948853729e-05,0.000646082210225048,0.00395158782147823,57.3149126352907,"Treatment of early-stage breast cancer"
"241",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Laos",8.86763692620553e-06,8.50139140379846e-05,0.000506142788876345,57.0775273151518,"Aspirin for suspected ACS"
"242",5.6,"Trans fat regulations","Haiti",0.000128265594182664,0.00238543120996444,0.00725992129772065,56.6006912764285,"Trans fat regulations"
"243",5.3,"Tobacco regulations","Tajikistan",1.46858546324774e-05,0.00134458512275731,0.000829261850210303,56.4667069750514,"Tobacco regulations"
"244",5.2,"Alcohol tax","Indonesia",0.000249437236763538,0.0235923271314191,0.0140558446974737,56.3502261324295,"Alcohol tax"
"245",4.3,"Referral hospital NCDs package","India",0.00660104406122166,0.0621396365482242,0.370391075255508,56.1109836293017,"Treatment of early-stage breast cancer"
"246",5.3,"Tobacco regulations","Ukraine",0.00019125176093652,0.0174972405778096,0.01067461627465,55.8144731446059,"Tobacco regulations"
"247",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Haiti",0.0122361087667854,0.112638854408043,0.682800031990028,55.8020564383568,"CVD primary prevention"
"248",5.1,"Tobacco tax","Uganda",9.59102568935048e-06,0.00384405359479576,0.000532993179491716,55.5720729727095,"Tobacco tax"
"249",5.2,"Alcohol tax","Pakistan",7.02949329103553e-05,0.0064920724608956,0.00389157961050586,55.3607415127439,"Alcohol tax"
"250",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Bolivia",0.00193824540709577,0.0180882153731447,0.107291620221951,55.3550235843015,"Heart failure chronic treatment"
"251",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Morocco",0.00190051844887213,0.0183517782861228,0.104855020054308,55.1717980514922,"Epilepsy acute and chronic treatment"
"252",4.3,"Referral hospital NCDs package","Comoros",2.67361720837866e-06,2.46106569934994e-05,0.000147486020540446,55.1634766855368,"Treatment of early-stage breast cancer"
"253",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Central African Republic",8.15865161669265e-07,3.38315404460378e-05,4.49160264221471e-05,55.0532471937503,"Aspirin for suspected ACS"
"254",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Cote d'Ivoire",0.00477107139133182,0.0440134508708059,0.261177328793285,54.7418613915099,"Heart failure chronic treatment"
"255",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Egypt",0.00498649657063028,0.0473663708625173,0.271295328582728,54.4059992301241,"Epilepsy acute and chronic treatment"
"256",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Bhutan",1.27827938480807e-06,1.16405452600321e-05,6.92199367810266e-05,54.1508668634437,"Aspirin for suspected ACS"
"257",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Morocco",7.23275616680035e-05,0.0006565385284119,0.00388619160396141,53.7304384986698,"Aspirin for suspected ACS"
"258",4.3,"Referral hospital NCDs package","Ghana",0.000233129102569937,0.00208277500045891,0.0125029431506674,53.6309839176624,"Treatment of early-stage breast cancer"
"259",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Nigeria",0.000148397554780174,0.00133528069690935,0.00792657444358167,53.414454539521,"Aspirin for suspected ACS"
"260",4.3,"Referral hospital NCDs package","Djibouti",7.01802363363011e-06,6.26006745482358e-05,0.000370996929003415,52.8634482257386,"Treatment of early-stage breast cancer"
"261",5.3,"Tobacco regulations","Bangladesh",0.000448858931164851,0.0383381459841909,0.0236838975097437,52.7646792017275,"Tobacco regulations"
"262",4.3,"Referral hospital NCDs package","Kyrgyzstan",2.3921824496915e-05,0.000212967664970379,0.00125991044533227,52.6678241241488,"Treatment of early-stage breast cancer"
"263",5.2,"Alcohol tax","Cameroon",1.02657247633263e-05,0.00089978666927881,0.000538294529585873,52.4360960376511,"Alcohol tax"
"264",2.13,"Outpatient mental, neurological, and 
substance use disorder package","Mozambique",0.000699584548107362,0.0283464059337306,0.0366204363136771,52.3459764981218,"Epilepsy acute and chronic treatment"
"265",5.2,"Alcohol tax","Laos",4.29555781796744e-06,0.00037404888837355,0.000224677594308483,52.3046374486458,"Alcohol tax"
"266",4.3,"Referral hospital NCDs package","Central African Republic",6.9080496912948e-06,0.000267826228500677,0.000359087791127424,51.9810666069658,"Treatment of early-stage breast cancer"
"267",4.3,"Referral hospital NCDs package","Sudan",9.47044525077986e-05,0.00366764475690839,0.00491382539668872,51.8858962442561,"Treatment of early-stage breast cancer"
"268",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Philippines",0.000204695511186774,0.00178332064930751,0.0105804903752323,51.6889223114332,"Aspirin for suspected ACS"
"269",5.2,"Alcohol tax","North Korea",3.91859865569046e-06,0.00152057357893127,0.000202053360534826,51.5626575437651,"Alcohol tax"
"270",5.2,"Alcohol tax","Kyrgyzstan",1.92825050536042e-06,0.000165873554832602,9.90601336020971e-05,51.373062434946,"Alcohol tax"
"271",2.5,"Outpatient cardiometabolic and 
respiratory disease package","Tanzania",2.40576109564647e-05,0.000207939472646849,0.00123500041985815,51.3351230965137,"Aspirin for suspected ACS"
"272",2.13,"Outpatient mental, neurological, and 
substance use disorder package","The Gambia",4.98719550262559e-05,0.00196141205511228,0.00255266532211601,51.184384505723,"Epilepsy acute and chronic treatment"
"273",2.7,"Outpatient cardiometabolic and 
respiratory disease package","Solomon Islands",0.000129144944511887,0.0011130976446632,0.0066024104369411,51.1240332472588,"Heart failure chronic treatment"
