measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Prevalence,Guyana,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,691.4290915,1124.645644,381.6627168
Prevalence,Guyana,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2107.419077,3541.853961,1129.22629
Prevalence,Guyana,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,984.0039454,1673.031464,524.8895555
Prevalence,Guyana,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guyana,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guyana,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2920.567786,4784.813695,1600.566593
Prevalence,Guyana,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1380.467289,2276.240115,782.5803051
Prevalence,Guyana,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4869.817532,7912.818307,2744.870863
Prevalence,Guyana,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2318.712179,3905.769801,1332.270908
Prevalence,Nicaragua,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.17313222,0.367572192,0.064052755
Prevalence,Nicaragua,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.146500166,0.305640803,0.053574823
Prevalence,Nicaragua,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.36375068,4.200750082,0.995018474
Prevalence,Nicaragua,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.209513579,2.204979273,0.532781944
Prevalence,Nicaragua,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,8.51690702,15.76189531,3.337306175
Prevalence,Nicaragua,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4.068078812,7.731007749,1.549030545
Prevalence,Nicaragua,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.994790264,14.59559028,0
Prevalence,Nicaragua,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4.93245354,11.1646724,0.657859853
Prevalence,Nicaragua,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,7.40828204,23.42681967,0
Prevalence,Nicaragua,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,8.220375939,16.98794771,2.373328404
Prevalence,Nicaragua,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,20.33977365,51.05427333,2.197411261
Prevalence,Nicaragua,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,16.74471506,33.60507217,6.558114784
Prevalence,Nicaragua,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,61.0589258,122.8738198,26.29120849
Prevalence,Nicaragua,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,39.00304304,71.46474355,19.71310767
Prevalence,Nicaragua,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,119.3107433,237.104603,53.78071638
Prevalence,Nicaragua,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,75.68801255,138.889475,39.02186615
Prevalence,Nicaragua,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,181.0519443,359.6634872,72.22818569
Prevalence,Nicaragua,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,127.2801798,244.0522552,54.26148999
Prevalence,Nicaragua,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,381.1835503,648.7532752,183.7879713
Prevalence,Nicaragua,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,240.287705,426.4115983,118.0161235
Prevalence,Nicaragua,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1006.923835,1611.191083,554.1361772
Prevalence,Nicaragua,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,546.586086,897.7537799,305.2864883
Prevalence,Nicaragua,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1710.771415,2780.424524,877.2871941
Prevalence,Nicaragua,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,905.1838155,1468.714863,471.3711385
Prevalence,Nicaragua,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2327.079535,4025.43419,1231.960723
Prevalence,Nicaragua,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1226.111034,2057.119929,636.5721954
Prevalence,Nicaragua,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Nicaragua,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3171.90794,5324.869897,1787.956234
Prevalence,Nicaragua,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1696.8312,2782.861005,923.9069476
Prevalence,Nicaragua,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,5440.658817,8856.098764,3112.202165
Prevalence,Nicaragua,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3174.623674,5203.020546,1803.332862
Prevalence,Jamaica,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.118345172,0.255608507,0.044194555
Prevalence,Jamaica,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.066511441,0.143292194,0.022201751
Prevalence,Jamaica,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.681629403,1.181988879,0.294090844
Prevalence,Jamaica,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.355706033,0.623977234,0.162656631
Prevalence,Jamaica,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2.084212399,3.918989618,0.859811247
Prevalence,Jamaica,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1.069860544,1.992638445,0.439158271
Prevalence,Jamaica,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3.890735672,6.802352224,1.76112704
Prevalence,Jamaica,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2.164703626,3.771210641,0.996057091
Prevalence,Jamaica,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,7.389881808,13.6252209,3.401675688
Prevalence,Jamaica,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4.675515327,8.556940223,2.252582125
Prevalence,Jamaica,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,16.32613177,29.69742809,8.26559423
Prevalence,Jamaica,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,10.08597017,17.36381792,5.300286722
Prevalence,Jamaica,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,39.43847303,72.16318023,21.1594161
Prevalence,Jamaica,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,21.51101265,35.90056846,12.22767388
Prevalence,Jamaica,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,79.09704242,134.861077,42.65691624
Prevalence,Jamaica,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,43.70873731,73.16926938,25.16288359
Prevalence,Jamaica,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,136.0245284,250.8393384,64.57370316
Prevalence,Jamaica,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,81.7130653,141.0731397,42.04857974
Prevalence,Jamaica,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,292.9983729,481.8844221,161.4297769
Prevalence,Jamaica,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,155.6889477,242.1219362,91.92305815
Prevalence,Jamaica,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,766.3236134,1219.667002,438.2715279
Prevalence,Jamaica,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,342.4113156,518.3591759,218.2884716
Prevalence,Jamaica,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1349.226384,2195.26074,734.1876494
Prevalence,Jamaica,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,581.4254361,904.828715,343.949265
Prevalence,Jamaica,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1922.222761,3145.864598,1077.97396
Prevalence,Jamaica,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,833.763961,1350.801047,471.1710287
Prevalence,Jamaica,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Jamaica,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2724.17859,4298.994552,1615.30215
Prevalence,Jamaica,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1189.450553,1812.678617,719.6782581
Prevalence,Jamaica,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,5985.2408,9688.971082,3543.815034
Prevalence,Jamaica,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2761.066057,4227.033679,1701.635455
Prevalence,Guinea,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.144597968,0.341139924,0.042977192
Prevalence,Guinea,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.089459948,0.215713384,0.024192608
Prevalence,Guinea,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.397283566,0.76669435,0.164128237
Prevalence,Guinea,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.220660249,0.450831888,0.080834113
Prevalence,Guinea,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1.05660033,2.358012233,0.341114203
Prevalence,Guinea,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.553253794,1.275774563,0.170939766
Prevalence,Guinea,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2.393902291,5.051278866,0.951220435
Prevalence,Guinea,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1.208226572,2.649190037,0.454348431
Prevalence,Guinea,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,5.568951371,11.97506652,2.122310724
Prevalence,Guinea,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2.658207717,5.961449731,0.979519397
Prevalence,Guinea,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,12.94815438,27.79061607,5.04392852
Prevalence,Guinea,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,5.901471146,12.85874358,2.310418025
Prevalence,Guinea,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,29.5875714,62.94595805,12.64063186
Prevalence,Guinea,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,13.1249409,28.06816117,5.62406737
Prevalence,Guinea,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,49.09449869,104.409937,20.51104853
Prevalence,Guinea,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,21.46919165,45.58646273,8.816564557
Prevalence,Guinea,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,65.26226475,137.0547476,25.05904385
Prevalence,Guinea,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,28.43534958,58.32624419,10.85352242
Prevalence,Guinea,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,108.8257945,219.6446031,43.98191467
Prevalence,Guinea,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,48.62636771,100.3325413,19.50792296
Prevalence,Guinea,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,217.2615675,379.1399924,105.9398012
Prevalence,Guinea,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,99.52451889,176.4626796,47.14746452
Prevalence,Guinea,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,306.3675247,567.4721248,135.2842544
Prevalence,Guinea,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,141.3045151,261.612938,60.79373886
Prevalence,Guinea,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,366.3175624,664.7647171,170.3739061
Prevalence,Guinea,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,169.5590704,318.6112706,76.14307733
Prevalence,Guinea,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Guinea,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,480.0013096,871.8731793,228.843492
Prevalence,Guinea,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,217.2443979,403.8249533,101.9955077
Prevalence,Panama,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Panama,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.109671819,0.237597489,0.040368877
Prevalence,Panama,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.098913562,0.217898398,0.036177499
Prevalence,Panama,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.006874092,1.748344974,0.436048323
Prevalence,Panama,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.626259585,1.113769928,0.263602526
