"wb2021","year_id","Code","Intervention","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","discount.rate","val","Gross.benefits","Forgone.surplus"
"LIC/LMC",2022,3.4,"Asthma/COPD acute treatment",3031235234.2157,3031235234.2157,0,0,29638748.2498382,29638748.2498382,0,1,3441.097891,0,0
"LIC/LMC",2022,3.6,"Management of bowel obstruction",151547714.023139,151547714.023139,0,0,3614472.54755865,3614472.54755865,0,1,3441.097891,0,0
"LIC/LMC",2022,3.7,"Management of appendicitis",10807015.5699185,10807015.5699185,0,0,848961.699113702,848961.699113702,0,1,3441.097891,0,0
"LIC/LMC",2022,3.8,"Repair of hernias",504202660.210507,504202660.210507,0,0,4454189.8792579,4454189.8792579,0,1,3441.097891,0,0
"LIC/LMC",2022,3.9,"Repair of gastrointestinal perforations",2801564.99813513,2801564.99813513,0,0,2460410.78242892,2460410.78242892,0,1,3441.097891,0,0
"LIC/LMC",2022,4.1,"PCI for ACS",1409606066.63928,1409606066.63928,0,0,46163662.768027,46163662.768027,0,1,3441.097891,0,0
"LIC/LMC",2022,4.2,"Management of acute ventilatory failure",108192417.355696,108192417.355696,0,0,29638748.2498382,29638748.2498382,0,1,3441.097891,0,0
"LIC/LMC",2022,4.3,"Treatment of early-stage breast cancer",6413154.85543125,6413154.85543125,0,0,6555503.17707286,6555503.17707286,0,1,3441.097891,0,0
"LIC/LMC",2022,4.4,"Treatment of early-stage colorectal cancer",46797093.4323835,46797093.4323835,0,0,3444637.60561021,3444637.60561021,0,1,3441.097891,0,0
"LIC/LMC",2022,5.1,"Tobacco tax",1977034.63001049,1977034.63001049,0,0,152610211.295525,152610211.295525,0,1,3441.097891,0,0
"LIC/LMC",2022,5.2,"Alcohol tax",2338228.09773614,2338228.09773614,0,0,45340722.1326417,45340722.1326417,0,1,3441.097891,0,0
"LIC/LMC",2022,5.3,"Tobacco policy",7229555.86760594,7229555.86760594,0,0,152610211.295525,152610211.295525,0,1,3441.097891,0,0
"LIC/LMC",2022,5.4,"Alcohol policy",2320512.77652654,2320512.77652654,0,0,45340722.1326417,45340722.1326417,0,1,3441.097891,0,0
"LIC/LMC",2022,5.5,"Salt policy",230952101.158119,230952101.158119,0,0,87892197.7327234,87892197.7327234,0,1,3441.097891,0,0
"LIC/LMC",2022,5.6,"Trans fat policy",94931662.2012973,94931662.2012973,0,0,51015361.9583485,51015361.9583485,0,1,3441.097891,0,0
"LIC/LMC",2023,1.1,"IDU harm reduction measures",2939897.54041954,23002039.1335446,20062141.5931251,609.462202496947,8399342.21270458,8399342.21270458,0,0.92,3732.140464,0,0
"LIC/LMC",2023,1.2,"Pulmonary rehabilitation",41823957.1932252,49914635.1038427,8090677.91061744,3837.90488726932,19776685.7586405,19776685.7586405,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.1,"Depression chronic treatment",116985295.006788,139739755.837369,22754460.8305815,621.672551330146,34039294.0735909,34030672.8776852,8620.32160518423,0.92,3732.140464,32172251.0754015,0
"LIC/LMC",2023,2.11,"Bipolar disorder chronic treatment",201752270.454839,600233339.053992,398481068.599153,18.5168325203242,3765864.11889708,3700588.52519713,65275.5936999547,0.92,3732.140464,243617684.559224,0
"LIC/LMC",2023,2.12,"Schizophrenia chronic treatment",1023397457.5621,1149245882.87404,125848425.311931,4.95270683932904,3470606.8179826,3436078.39939749,34528.418585114,0.92,3732.140464,128864908.159433,0
"LIC/LMC",2023,2.13,"Epilepsy acute and chronic treatment",406523230.525146,442832508.419117,36309277.8939715,1770.75251779077,6357185.12088862,6217897.57406363,139287.546824982,0.92,3732.140464,519840689.636811,0
"LIC/LMC",2023,2.14,"Asthma/COPD chronic treatment",1291762922.44578,1561543846.4787,269780924.032922,4392.87543021521,8118115.48271743,8118115.48271743,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.3,"Diabetes screening and treatment",17020982091.8715,20192605765.7256,3171623673.85416,21944.3328258492,74474701.2588359,74474701.2588359,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.4,"CVD primary prevention",2823542108.06286,3379926526.07375,556384418.010894,207111.64395593,83329508.741339,83329508.741339,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.5,"Aspirin for suspected ACS",2210352.57282241,2635939.66671761,425587.093895196,654.991563823864,48475336.9416494,48475336.9416494,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.6,"CVD secondary prevention",5875047991.10417,6916883338.87273,1041835347.76856,141864.537196668,58465563.902605,58465563.902605,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.7,"Heart failure chronic treatment",394421798.320304,476641595.622447,82219797.3021426,79714.2918418759,55882726.7285328,55882726.7285328,0,0.92,3732.140464,0,0
"LIC/LMC",2023,2.9,"Alcohol use screening/brief intervention",23605958.491362,238875224.314295,215269265.822933,1804.8058871975,14099436.7123055,14099436.7123055,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.1,"Medical management of ACS",1909404898.13402,2246094412.68427,336689514.550251,58390.6219376957,48475336.9416494,48475336.9416494,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.2,"Heart failure acute treatment",3298125064.23239,3909944413.35177,611819349.119377,186169.997003617,55882726.7285328,55882726.7285328,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.3,"Cervical cancer screening and treatment",454568378.774422,703836370.413802,249267991.63938,11967.1571900693,4098773.11871999,4098773.11871999,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.4,"Asthma/COPD acute treatment",2847153154.68944,3434745838.76712,587592684.077677,71652.0535117569,27894801.2413579,27894801.2413579,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.6,"Management of bowel obstruction",142565574.680926,382713195.052413,240147620.371488,8457.54306551981,3389327.34536897,3389327.34536897,0,0.92,3732.140464,0,0
"LIC/LMC",2023,3.7,"Management of appendicitis",10050860.5277232,29904467.9167096,19853607.3889864,1358.81704849994,776052.794736651,771628.296975561,4423.40894164993,0.92,3732.140464,16508783.4999511,0
"LIC/LMC",2023,3.8,"Repair of hernias",473754173.979873,1577343889.31402,1103589715.33415,5627.47332765262,4208912.69662882,4168364.67067675,40548.0259520714,0.92,3732.140464,151330928.391048,0
"LIC/LMC",2023,3.9,"Repair of gastrointestinal perforations",2635786.64407765,8219932.63778293,5584145.99370528,432.896178652837,2266297.28913229,2266297.28913229,0,0.92,3732.140464,0,0
"LIC/LMC",2023,4.1,"PCI for ACS",1339695731.01652,1566606528.67918,226910797.662653,4045.74183868589,43858714.2535421,43858714.2535421,0,0.92,3732.140464,0,0
"LIC/LMC",2023,4.2,"Management of acute ventilatory failure",102016878.053255,125300599.173954,23283721.120699,754.222729531762,27894801.2413579,27894801.2413579,0,0.92,3732.140464,0,0
"LIC/LMC",2023,4.3,"Treatment of early-stage breast cancer",6063023.31847225,9273090.84215897,3210067.52368672,1372.23186440266,6297869.06151694,6297869.06151694,0,0.92,3732.140464,0,0
"LIC/LMC",2023,4.4,"Treatment of early-stage colorectal cancer",44458777.921641,69147912.7169852,24689134.7953442,1121.06082339109,3333037.77789062,3333037.77789062,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.1,"Tobacco tax",1839263.65541505,3581190.00939327,1741926.35397821,20007.4932895442,144638136.306434,144638136.306434,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.2,"Alcohol tax",2185450.4609638,3293122.35320762,1107671.89224382,1689.11396418317,43049824.6281001,43049824.6281001,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.3,"Tobacco policy",6727961.61557119,7539462.8659214,811501.250350214,4268.97562667568,144638136.306434,144638136.306434,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.4,"Alcohol policy",2164276.55631142,3161410.49812332,997133.941811899,3538.23151204105,43049824.6281001,43049824.6281001,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.5,"Salt policy",214543858.845504,230211185.465745,15667326.6202414,13202.4361539024,83329508.741339,83329508.741339,0,0.92,3732.140464,0,0
"LIC/LMC",2023,5.6,"Trans fat policy",88261546.3709868,97889690.3096255,9628143.93863876,8685.35504930936,48475336.9416494,48475336.9416494,0,0.92,3732.140464,0,0
"LIC/LMC",2024,1.1,"IDU harm reduction measures",2727571.15945614,40095087.2769801,37367516.1175239,1285.84112993149,8194647.22303077,8081234.09800704,113412.933066303,0.8464,4025.073002,456495334.962811,0
"LIC/LMC",2024,1.2,"Pulmonary rehabilitation",39591977.6593554,54923549.8496889,15331572.1903336,7564.48169351691,18586440.6685297,18544409.7117929,42030.9567367996,0.8464,4025.073002,169177669.209522,0
"LIC/LMC",2024,2.1,"Depression chronic treatment",109805836.517483,152598745.665763,42792909.1482795,1243.33522718917,31381584.1006583,31244756.4376975,136827.662960751,0.8464,4025.073002,550741332.110075,0
"LIC/LMC",2024,2.11,"Bipolar disorder chronic treatment",188807193.896871,935257434.404921,746450240.50805,37.014116967894,3471834.1258808,3347988.37167735,123845.75420345,0.8464,4025.073002,498488201.656634,0
"LIC/LMC",2024,2.12,"Schizophrenia chronic treatment",957169975.336925,1192785034.00419,235615058.667267,9.90920973866463,3199630.53288001,3134947.42327951,64683.1096004954,0.8464,4025.073002,260354238.138361,0
"LIC/LMC",2024,2.13,"Epilepsy acute and chronic treatment",379266100.918272,447174764.11746,67908663.1991876,3555.20208595739,5875803.09673893,5497983.47922619,377819.617512739,0.8464,4025.073002,1520751542.07649,0
"LIC/LMC",2024,2.14,"Asthma/COPD chronic treatment",1211098142.16803,1717369354.57135,506271212.403316,8584.2248057754,7480499.11713248,7401971.23742935,78527.8797031275,0.8464,4025.073002,316080448.497362,0
"LIC/LMC",2024,2.3,"Diabetes screening and treatment",16082997781.2909,22077131350.8637,5994133569.57278,44163.0125484427,70521305.6597355,70118645.2801393,402660.379596171,0.8464,4025.073002,1620737422.88762,0
"LIC/LMC",2024,2.4,"CVD primary prevention",2655223078.83553,3702942328.6373,1047719249.80176,411386.645575874,78472218.9938043,76402645.6049398,2069573.38886453,0.8464,4025.073002,8330183973.17628,0
"LIC/LMC",2024,2.5,"Aspirin for suspected ACS",2091635.59354386,2896817.15434167,805181.560797811,1303.16827581415,45714717.4041766,45708420.577985,6293.75701485701,0.8464,4025.073002,25332831.441649,0
"LIC/LMC",2024,2.6,"CVD secondary prevention",5576228168.95206,7557889146.25446,1981660977.3024,282064.664233891,55174941.0016722,53769184.1103583,1405756.89131387,0.8464,4025.073002,5658274110.6029,0
"LIC/LMC",2024,2.7,"Heart failure chronic treatment",375320445.913717,532068135.421595,156747689.507878,157312.320769246,52720387.7983983,51868910.9189135,851476.879484826,0.8464,4025.073002,3427256599.44158,0
"LIC/LMC",2024,2.9,"Alcohol use screening/brief intervention",22120947.9006159,425698116.624114,403577168.723498,3623.22157211874,13046926.4526729,12954847.8937468,92078.5589261485,0.8464,4025.073002,370622921.596706,0
"LIC/LMC",2024,3.1,"Medical management of ACS",1811212717.10616,2449643455.85936,638430738.753197,116051.950247618,45714717.4041766,45128385.8442101,586331.559966513,0.8464,4025.073002,2360027332.24176,0
"LIC/LMC",2024,3.2,"Heart failure acute treatment",3138970356.33823,4304787434.47423,1165817078.13599,361916.039828646,52720387.7983983,50794239.6812791,1926148.11711917,0.8464,4025.073002,7752886784.06952,0
"LIC/LMC",2024,3.3,"Cervical cancer screening and treatment",425475399.906802,892749936.793855,467274536.887053,24317.4602229575,3870655.78192178,3636470.88939956,234184.892522226,0.8464,4025.073002,942611288.367484,0
"LIC/LMC",2024,3.4,"Asthma/COPD acute treatment",2673026463.72477,3777213680.6924,1104187216.96763,139272.199158381,26066939.7856622,25138277.4286917,928662.356970462,0.8464,4025.073002,3737933781.01549,0
"LIC/LMC",2024,3.6,"Management of bowel obstruction",134062701.412115,585479684.187014,451416982.774899,16847.860528725,3167332.64064752,2992602.1036552,174730.536992322,0.8464,4025.073002,703303167.072757,0
"LIC/LMC",2024,3.7,"Management of appendicitis",9347275.52721677,46253209.6472274,36905934.1200106,2667.87916139666,706917.391017563,662082.89817201,44834.4928455532,0.8464,4025.073002,180462106.710998,0
"LIC/LMC",2024,3.8,"Repair of hernias",445045365.566486,2517890637.97178,2072845272.40529,11198.960865813,3960222.59754534,3683100.99821473,277121.599330601,0.8464,4025.073002,1115434667.73666,0
"LIC/LMC",2024,3.9,"Repair of gastrointestinal perforations",2479080.12431769,12990251.0503232,10511170.9260055,842.430508956097,2076109.36953626,2069702.06999131,6405.66784753727,0.8464,4025.073002,25783280.7129017,0
"LIC/LMC",2024,4.1,"PCI for ACS",1274561875.42651,1705648525.39668,431086649.970176,8180.32487849455,41330795.7584349,41278725.6356165,52070.1228184189,0.8464,4025.073002,209586045.567242,0
"LIC/LMC",2024,4.2,"Management of acute ventilatory failure",96142468.1732417,140051411.81867,43908943.6454287,1483.86928679647,26066939.7856622,26057951.7123313,8986.85411395573,0.8464,4025.073002,36172743.8669958,0
"LIC/LMC",2024,4.3,"Treatment of early-stage breast cancer",5731760.6630527,11794028.9452429,6062268.28219019,2830.81128283367,6021929.39006183,5994537.07833323,27390.8189637571,0.8464,4025.073002,110250045.913688,0
"LIC/LMC",2024,4.4,"Treatment of early-stage colorectal cancer",42272944.1354482,89155978.7076905,46883034.5722423,2314.18520802854,3203124.77133995,3186750.23735221,16372.790204446,0.8464,4025.073002,65901675.8193256,0
"LIC/LMC",2024,5.1,"Tobacco tax",1710730.44086836,4954029.41798087,3243298.97711251,51267.525288599,136179540.495978,135953333.431778,226207.06419994,0.8464,4025.073002,910499946.972861,8194499.52275575
"LIC/LMC",2024,5.2,"Alcohol tax",2041998.97546643,4101923.46527041,2059924.48980398,3514.56934069447,40646781.9497833,40625125.5842544,21655.6136172889,0.8464,4025.073002,87165425.712693,784488.831414237
"LIC/LMC",2024,5.3,"Tobacco policy",6259617.54658808,7770801.72112343,1511184.17453535,10926.1204981921,136179540.495978,136130869.753114,48670.742863926,0.8464,4025.073002,195903293.088873,1763129.63779985
"LIC/LMC",2024,5.4,"Alcohol policy",2017803.4576951,3873087.71209472,1855284.25439962,7378.25338808576,40646781.9497833,40600944.4449897,45837.5047935683,0.8464,4025.073002,184499303.023637,1660493.72721274
"LIC/LMC",2024,5.5,"Salt policy",199250484.332022,228534567.721315,29284083.3892927,26159.4247173981,78472218.9938043,78338428.3202596,133790.673544732,0.8464,4025.073002,538517228.004296,538517.228004296
"LIC/LMC",2024,5.6,"Trans fat policy",82040426.9395327,99998490.4858565,17958063.5463239,17258.8061731429,45714717.4041766,45624832.6942275,89884.7099491049,0.8464,4025.073002,361792519.308743,361792.519308743
"LIC/LMC",2025,1.1,"IDU harm reduction measures",2531135.0832664,54727938.0456163,52196802.9623499,2039.36972595931,8009014.98582464,7787323.00699697,221691.626041683,0.778688,4341.033806,962370843.154055,0
"LIC/LMC",2025,1.2,"Pulmonary rehabilitation",37454655.3632658,59231520.0667147,21776864.7034489,11171.571943012,17479526.2464287,17400531.7476885,78994.4987401893,0.778688,4341.033806,342917789.519186,0
"LIC/LMC",2025,2.1,"Depression chronic treatment",103044106.458917,163391736.92511,60347630.466193,1865.73848699958,28939666.2420309,28694530.3517717,245135.890259156,0.778688,4341.033806,1064143186.6789,0
"LIC/LMC",2025,2.11,"Bipolar disorder chronic treatment",176669374.437267,1225250249.81511,1048580875.37785,55.513871570509,3201677.79078423,3028869.39945809,172808.391326137,0.778688,4341.033806,750167068.707238,0
"LIC/LMC",2025,2.12,"Schizophrenia chronic treatment",894920605.221066,1225665617.33801,330745012.116948,14.8776833238798,2950655.88327706,2860649.98376876,90005.8995082928,0.778688,4341.033806,390718652.504938,0
"LIC/LMC",2025,2.13,"Epilepsy acute and chronic treatment",353723502.296158,448951686.487413,95228184.1912551,5361.26841898204,5435542.69961875,4859925.7259689,575616.973649852,0.778688,4341.033806,2498772741.92142,0
"LIC/LMC",2025,2.14,"Asthma/COPD chronic treatment",1135070482.5964,1847432861.6694,712362379.072998,12576.0531212514,6899531.46284369,6754662.6981488,144868.764694889,0.778688,4341.033806,628880204.973973,0
"LIC/LMC",2025,2.3,"Diabetes screening and treatment",15194844099.4924,23690568808.5476,8495724709.05516,66670.0131090378,66820187.5705872,66054444.2900153,765743.280571921,0.778688,4341.033806,3324117467.68005,0
"LIC/LMC",2025,2.4,"CVD primary prevention",2495654289.56099,3975015886.20129,1479361596.64031,612975.868609205,73955053.0603011,70061600.0962628,3893452.9640383,0.778688,4341.033806,16901610938.9612,0
"LIC/LMC",2025,2.5,"Aspirin for suspected ACS",1978484.44813041,3120461.88205037,1141977.43391996,1943.53178524732,43138570.5742446,43126680.5485612,11889.6112098061,0.778688,4341.033806,51613204.2019647,0
"LIC/LMC",2025,2.6,"CVD secondary prevention",5291603149.51871,8118499225.12228,2826896075.60358,420556.92603391,52107356.605189,49457426.0920142,2649930.5131748,0.778688,4341.033806,11503437941.2427,0
"LIC/LMC",2025,2.7,"Heart failure chronic treatment",356841714.993256,580805564.354872,223963849.361616,232785.258724847,49773347.4149069,48181109.7481131,1592237.66679388,0.778688,4341.033806,6911957538.73878,0
"LIC/LMC",2025,2.9,"Alcohol use screening/brief intervention",20723616.0812976,588006067.055096,567282450.973799,5459.81343862501,12077400.1328853,11905502.3368532,171897.796032104,0.778688,4341.033806,746214143.752255,0
"LIC/LMC",2025,3.1,"Medical management of ACS",1717014690.98562,2624495337.85442,907480646.868804,172920.502479857,43138570.5742446,42033092.640401,1105477.93384353,0.778688,4341.033806,4798917082.60178,0
"LIC/LMC",2025,3.2,"Heart failure acute treatment",2984729633.97371,4649506327.31864,1664776693.34492,527599.768885014,49773347.4149069,46216190.5782451,3557156.8366618,0.778688,4341.033806,15441738081.1929,0
"LIC/LMC",2025,3.3,"Cervical cancer screening and treatment",398231273.240116,1055172818.02856,656941544.788444,37092.7561320292,3657129.32943379,3214584.66169548,442544.667738314,0.778688,4341.033806,1921101363.31706,0
"LIC/LMC",2025,3.4,"Asthma/COPD acute treatment",2508522707.35144,4064353338.33315,1555830630.98171,202872.744073,24379057.7092724,22665967.7658874,1713089.94338498,0.778688,4341.033806,7436581356.95285,0
"LIC/LMC",2025,3.6,"Management of bowel obstruction",126028923.597478,762344463.772071,636315540.174593,25192.1127590483,2961810.11328495,2635013.94359715,326796.169687807,0.778688,4341.033806,1418633220.28608,0
"LIC/LMC",2025,3.7,"Management of appendicitis",8690990.21949129,60126542.2696682,51435552.0501769,3929.97512247739,644447.233384292,566757.755663323,77689.4777209686,0.778688,4341.033806,337252649.157209,0
"LIC/LMC",2025,3.8,"Repair of hernias",417952473.189564,3337849676.07342,2919897202.88386,16716.9481267504,3730671.63756105,3248226.7052393,482444.932321755,0.778688,4341.033806,2094309760.74212,0
"LIC/LMC",2025,3.9,"Repair of gastrointestinal perforations",2330925.098836,17165404.2781417,14834479.1793057,1228.5433465019,1903103.90651863,1891356.39689271,11746.6052817157,0.778688,4341.033806,50992410.6336662,0
"LIC/LMC",2025,4.1,"PCI for ACS",1213693455.44836,1828532352.6049,614838897.15654,12423.9850308013,38975197.7667526,38877027.7800628,98169.9866897337,0.778688,4341.033806,426159230.954704,0
"LIC/LMC",2025,4.2,"Management of acute ventilatory failure",90563153.1663241,152641967.354781,62078814.1884571,2187.6045484912,24379057.7092724,24362238.5439305,16818.8378944058,0.778688,4341.033806,73011143.8772496,0
"LIC/LMC",2025,4.3,"Treatment of early-stage breast cancer",5417511.08682789,14005550.0816634,8588038.99483554,4382.35775612247,5760219.14983868,5707771.9291044,52447.2207342864,0.778688,4341.033806,227675158.238282,0
"LIC/LMC",2025,4.4,"Treatment of early-stage colorectal cancer",40225905.322744,107052729.780195,66826824.4574514,3587.62825259451,3080051.31812099,3048525.61915616,31525.6989648217,0.778688,4341.033806,136854124.96407,0
"LIC/LMC",2025,5.1,"Tobacco tax",1590916.87623349,6118848.87111522,4527931.99488173,92437.8973668684,128315564.930736,127772571.11237,542993.818365531,0.778688,4341.033806,2357154521.97379,21214390.6977641
"LIC/LMC",2025,5.2,"Alcohol tax",1907229.32474454,4779725.46513778,2872496.14039324,5472.24901726523,38405980.2274359,38363395.6820813,42584.545354618,0.778688,4341.033806,184860950.997537,1663748.55897783
"LIC/LMC",2025,5.3,"Tobacco policy",5822341.00388681,7932473.82888142,2110132.82499461,19676.2363252185,128315564.930736,128198809.695916,116755.234820059,0.778688,4341.033806,506838421.381343,4561545.79243209
"LIC/LMC",2025,5.4,"Alcohol policy",1880519.06601782,4468962.57387435,2588443.50785653,11510.6757022516,38405980.2274359,38315644.3595257,90335.8679101261,0.778688,4341.033806,392151056.492208,3529359.50842987
"LIC/LMC",2025,5.5,"Salt policy",184992874.616643,226037038.52133,41044163.9046872,38875.3526457693,73955053.0603011,73703527.0032583,251526.057042783,0.778688,4341.033806,1091883116.71261,1091883.11671261
"LIC/LMC",2025,5.6,"Trans fat policy",76237918.2631493,101353188.36419,25115270.101041,25712.7202561733,43138570.5742446,42969229.4567358,169341.117508818,0.778688,4341.033806,735115515.851599,735115.515851599
"LIC/LMC",2026,1.1,"IDU harm reduction measures",2351164.99773255,67169377.4812001,64818212.4834676,2883.56327782183,7834404.61379535,7509114.10777047,325290.019091188,0.71639296,4681.835811,1522954460.342,0
"LIC/LMC",2026,1.2,"Pulmonary rehabilitation",35537048.8238701,63105846.6035211,27568797.779651,14859.715770364,16405507.111317,16294393.8599436,111113.251373389,0.71639296,4681.835811,520213999.356579,0
"LIC/LMC",2026,2.1,"Depression chronic treatment",96655898.2536804,172258982.415965,75603084.1622849,2491.7102036428,26688288.3395153,26352435.0089126,335853.330602721,0.71639296,4681.835811,1572410150.45944,0
"LIC/LMC",2026,2.11,"Bipolar disorder chronic treatment",165271613.857996,1473723816.42186,1308452202.56387,74.0993754827919,2952601.45979449,2739301.13046948,213300.329325013,0.71639296,4681.835811,998637120.33194,0
"LIC/LMC",2026,2.12,"Schizophrenia chronic treatment",835962883.431054,1248247367.15521,412284483.724157,19.8831853979865,2721108.3402152,2610048.62576423,111059.71445097,0.71639296,4681.835811,519963348.275986,0
"LIC/LMC",2026,2.13,"Epilepsy acute and chronic treatment",329915382.941338,448638426.806968,118723043.865631,7212.25449527624,5031390.57084478,4293259.12992208,738131.440922701,0.71639296,4681.835811,3455810213.33693,0
"LIC/LMC",2026,2.14,"Asthma/COPD chronic treatment",1064315046.35392,1955725060.50214,891410014.148221,16510.0412061368,6358675.9035265,6158388.56850439,200287.335022104,0.71639296,4681.835811,937712417.596239,0
"LIC/LMC",2026,2.3,"Diabetes screening and treatment",14346208281.3794,25041506443.7395,10695298162.3601,90244.5885388497,63189574.626173,62099647.8056477,1089926.82052533,0.71639296,4681.835811,5102858419.70487,0
"LIC/LMC",2026,2.4,"CVD primary prevention",2343406021.97207,4198542192.50146,1855136170.5294,821935.250621054,69571963.5101295,64087726.2455256,5484237.26460385,0.71639296,4681.835811,25676298421.443,0
"LIC/LMC",2026,2.5,"Aspirin for suspected ACS",1869093.58921064,3306605.34618763,1437511.75697699,2606.8842340047,40631453.6237483,40614651.8847036,16801.1536469744,0.71639296,4681.835811,78660242.810518,0
"LIC/LMC",2026,2.6,"CVD secondary prevention",5033288318.7964,8625711907.16272,3592423588.36632,564492.144611964,49123683.0820578,45383871.0040221,3739812.07803566,0.71639296,4681.835811,17509186113.3577,0
"LIC/LMC",2026,2.7,"Heart failure chronic treatment",341298372.323954,627522612.6816,286224240.357647,309891.437411917,46908265.8657544,44678674.8410061,2229591.02474829,0.71639296,4681.835811,10438579103.5507,0
"LIC/LMC",2026,2.9,"Alcohol use screening/brief intervention",19403888.2848198,727714461.085486,708310572.800666,7319.23632062963,11178302.1356647,10937765.0403803,240537.095284355,0.71639296,4681.835811,1126155186.57621,0
"LIC/LMC",2026,3.1,"Medical management of ACS",1632824212.49571,2782982043.76111,1150157831.2654,231811.82574295,40631453.6237483,39071204.3452227,1560249.27852567,0.71639296,4681.835811,7304830946.28842,0
"LIC/LMC",2026,3.2,"Heart failure acute treatment",2855640295.08465,4983897671.90272,2128257376.81807,692290.27132218,46908265.8657544,41988727.7890237,4919538.07673077,0.71639296,4681.835811,23032469541.2162,0
"LIC/LMC",2026,3.3,"Cervical cancer screening and treatment",372452701.269821,1192495131.74622,820042430.476399,50161.7486109744,3449839.52716798,2823667.56534907,626171.961818903,0.71639296,4681.835811,2931634314.68787,0
"LIC/LMC",2026,3.4,"Asthma/COPD acute treatment",2356150788.2106,4306526314.45894,1950375526.24833,265699.336431726,22764183.0148435,20397773.4125932,2366409.60225025,0.71639296,4681.835811,11079141219.3095,0
"LIC/LMC",2026,3.6,"Management of bowel obstruction",118462423.065857,915844406.277633,797381983.211776,33772.6935522758,2769897.88144344,2311450.60427479,458447.277168646,0.71639296,4681.835811,2146374879.70361,0
"LIC/LMC",2026,3.7,"Management of appendicitis",8083195.4673895,71785055.6486902,63701860.1813007,5170.44090351083,587894.131191251,483786.396436136,104107.734755115,0.71639296,4681.835811,487415320.778585,0
"LIC/LMC",2026,3.8,"Repair of hernias",391958467.827129,4043710409.32015,3651751941.49302,22471.7141801071,3513460.2609354,2854115.49444126,659344.766494144,0.71639296,4681.835811,3086943939.56771,0
"LIC/LMC",2026,3.9,"Repair of gastrointestinal perforations",2194269.13690539,20815099.9818264,18620830.844921,1606.80459419797,1743189.50415788,1727047.7717103,16141.2977227392,0.71639296,4681.835811,75570905.714333,0
"LIC/LMC",2026,4.1,"PCI for ACS",1151729016.40963,1928411135.44848,776682119.038857,16718.7669439349,36685899.7349536,36547502.4144573,138397.320496299,0.71639296,4681.835811,647953531.246019,0
"LIC/LMC",2026,4.2,"Management of acute ventilatory failure",85458729.7436738,163591809.210681,78133079.4670076,2902.77239117681,22764183.0148435,22740619.5643339,23562.9870961179,0.71639296,4681.835811,110318036.800736,0
"LIC/LMC",2026,4.3,"Treatment of early-stage breast cancer",5108172.89353914,15894715.4727386,10786542.5791995,6014.98099458121,5502220.3203729,5427028.66966912,75191.6507037811,0.71639296,4681.835811,352034962.953165,0
"LIC/LMC",2026,4.4,"Treatment of early-stage colorectal cancer",38149071.0856309,122528329.382297,84379258.2966657,4929.18284967456,2955912.2528248,2910512.58139114,45399.6714336544,0.71639296,4681.835811,212553807.525717,0
"LIC/LMC",2026,5.1,"Tobacco tax",1479198.4336528,7096660.52869751,5617462.09504471,143850.079186839,120702422.473363,119786702.500623,915719.972740801,0.71639296,4681.835811,4287250561.22582,38585255.0510324
"LIC/LMC",2026,5.2,"Alcohol tax",1780494.60845036,5340197.03104305,3559702.42259269,7585.04826991264,36223369.7203123,36160984.7984621,62384.921850262,0.71639296,4681.835811,292075961.184993,2628683.65066494
"LIC/LMC",2026,5.3,"Tobacco policy",5413969.15332095,8032392.16412397,2618423.01080301,30576.6040194752,120702422.473363,120505658.062919,196764.410444426,0.71639296,4681.835811,921218663.149014,8290967.96834113
"LIC/LMC",2026,5.4,"Alcohol policy",1751770.00613481,4961097.67626863,3209327.67013382,15983.0229032083,36223369.7203123,36090741.8929751,132627.827337231,0.71639296,4681.835811,620941711.562574,5588475.40406317
"LIC/LMC",2026,5.5,"Salt policy",171697874.984533,222822351.875842,51124476.8913091,52003.3379802734,69571963.5101295,69217922.5238569,354040.986272523,0.71639296,4681.835811,1657561768.09246,1657561.76809246
"LIC/LMC",2026,5.6,"Trans fat policy",70824767.6333429,102038708.355523,31213940.7221804,34453.2340845614,40631453.6237483,40392613.529659,238840.094089315,0.71639296,4681.835811,1118210105.60996,1118210.10560996
"LIC/LMC",2027,1.1,"IDU harm reduction measures",2184115.09189777,77637289.5127048,75453174.4208071,3831.63822819121,7677414.16944807,7252384.99916308,425028.572510842,0.6590815232,5049.434865,2146154092.65743,0
